,ID,Tweet,Class
1518,1444048142400372992,عادي يشوفوها لان احتفالات المازوت تشارك الراقصات والعاهرات امثالك اكسبو دبي الكثير امثالك,negative
1519,1481657996547478016,مره جو عرضوه عادي اتوقع حق اكسبو بينعرض مو عارفه قناة الامارات دبي اعرف,neutral
1520,1459188593327493120,معلومات مغلوطة تاريخ الأردن اكسبو دبي أكد المدير التنفيذي للمؤسسة الأردنية لتطوير المشاريع الاقتصادية عبدالفتاح الكايد أنه إنهاء خدمات منظمين جناح الأردن معرض إكسبو دبي لتقيم معلوملت مغلوطة,negative
1521,1459288926582152960,هامش المشاركة الكارثة إكسبو دبي واعتذار المنظمين حسبما والاستغناء خدمات الموظفين والمتطوعين مش المنسف تتفلسف,negative
1522,1459214367237591040,معلومات مغلوطة تاريخ الاردن اكسبو دبي انهاء خدمات منظمين جناح الاردن معرض اكسبو دبي الحديث معلومات مغلوطة الاردن وتاريخه الأمر اثار جدلا واسعا استياء كبيرا الاردنين وصل حده عاصفة عبر مواقع التواصل الاجتماعي,negative
1523,1459245857396690944,المسؤول تدريب كوادر إكسبو دبي موظف بعقد شراء خدمات شهري لمدة,neutral
1524,1510904120512765952,مستفيد خدمات طرق دبي إكسبو,neutral
1525,1510911726862183936,مستخدم استفادوا خدمات هيئة الطرق والمواصلات دبي معرض إكسبو دبي يشكلون إجمالي خدمات التنقل,positive
1526,1481291406488518912,جناح مجلس التعاون إكسبو دبي استضاف ورشة عمل جائزة أفضل مكتب خدمات مشتركي الكهرباء والماء بتنظيم قطاع الشؤون الاقتصادية والتنموية,positive
1527,1497634265839940096,طارش المنصوري مدير محاكم دبي خدمات محاكم دبي الإلكترونية متاحة لزوار إكسبو قصة نجاح تلفزيون دبي إكسبو دبي,neutral
1528,1510961125411672064,مستخدم استفادوا خدمات طرق دبي إكسبو,positive
1529,1509830512306799104,لماذا تشارك وي رايز اكسبو دبي؟ لأن اكسبو دبي سیقام موسم ذروة الأعمال والسیاحة دبي والتي تعتبر ھدفا أساسیا للتعریف خدماتنا لتسلیط الضوء خدمات الشركة الرائدة أعمالنا الواسعة مجال الأسقف المتحركة والمظلات وغرف الحدیقة والأبواب القابلة للطي,neutral
1530,1449107640093643008,أحمد علي نائب رئيس اتصالات المؤسسة بمجموعة اتصالات نشارك إكسبو دبي بخدمات مميزة سواء خدمات مربوطة بشبكات الهاتف المتحرك والجيل الخامس النطاق العريض مايعكس استراتيجيتنا قيادة المستقبل الرقمي,positive
1531,1502680834838609920,صور زوار اكسبو دبي يطلعون خدمات مركز الشرطة الذكي تقدم الجمهور بطريقة ذكية وعلى مدار الساعة ودون تدخل بشري,neutral
1532,1482695261520596992,تقرير تلفزيون قطر فوز كهرماء بجائزة أفضل خدمات إلكترونية خليجيا وذلك جناح الأمانة العامة لمجلس التعاون الخليجي معرض إكسبو دبي لحياة أفضل قطر,positive
1533,1444322960127323904,شرطة دبي تطلق خدمات ذكية لزوار إكسبو,neutral
1534,1448758347583341056,معالي حسين الحمادي وزير التربية والتعليم جناح اتصالات إكسبو دبي يدعو للفخر تقدمه خدمات جودة عالية للزوار وتمكينهم الحصول خدمة متفردة مثيل بالعالم,positive
1535,1504861802718543872,محمد راشد يزور جناح هيئة كهرباء ومياه دبي الشريك الرسمي للطاقة المستدامة إكسبو دبي اطلع سموه تعرضه الهيئة أفكار وابتكارات ومشاريع كأول مؤسسة خدمات مرافق رقمية العالم,neutral
1536,1473283808342561024,خدمات يوفرها إكسبو دبي لأصحاب الهمم تعرف دبي بوست دبي إكسبو,positive
1537,1480936112051098112,محمد راشد يكرم الفائزين جائزة دبي التقديرية لخدمة المجتمع بمقر إكسبو دبي والتي تهدف تكريم الأفراد والشركات والمؤسسات الخاصة يقدمون خدمات جليلة للمجتمع عبر برامج ومبادرات وأعمال تعود بالنفع أفراده,positive
1538,1488067366982458880,آفاق تطلق خدمات وعروض بمعرض إكسبو دبي للتفاصيل الوطن لكل الوطن,neutral
1539,1484545529010864128,شرطة المستقبل إكسبو توفر عبر مراكزها الذكية خدمات ابتكارية لتوفير والجهد وضمان حياة سعيدة لكل يعيش مدينة دبي الذكية تعرف خدمات مراكز شرطة دبي الذكية إكسبو الحلقة برودكاست إكسبو,positive
1540,1448219460670734080,يوفر معرض إكسبو دبي خدمات إسعافية متميزة وقت قياسي حالة الضرورة والحاجة المؤسسة اتفقت اللجنة المنظمة للمعرض الاستجابة لإسعاف الحالات وتقديم خدمات المستشفى دقائق كحد أقصى إكسبو دبي الإمارات إسعاف الإمارات,positive
1541,1478759579181882880,مهرة المرزوقي صاحبة مشروع لتقديم خدمات التصميم وحديث خاص بداياتها التصميم تتابعون إكسبو شاشة تلفزيون دبي,neutral
1542,1481561427383136000,لمحة جائزة أفضل مكتب خدمات مشتركي الكهرباء والماء بدول مجلس التعاون الخليجي بجناح مجلس التعاون إكسبو دبي حصدت كهرماء جائزة أفضل خدمات الكترونية لحياة أفضل قطر,neutral
1543,1445275058671291904,يقدم معرض اكسبو دبي خدمات لمساعدة يعاني ضعفا بصريا سمعيا جانب التوحد الضعف الفكري الخرف الصرع الحساس للضوء الحركة المحدودة,neutral
1544,1460985448319229952,قابلتم فريق التواصل المجتمعي كاتش باتش؟ إنهم يقومون بنشر الوعي خدمات الرعاية النفسية والاجتماعية وخدمات الرعاية التلطيفية للأطفال معرض إكسبو دبي اضغط الرابط البايو لمعرفة المزيد خدمات كاتش وباتش,neutral
1545,1475925528909603072,رئيس جمهورية النيجر يطلع خدمات مركز الشرطة الذكي إكسبو دبي رؤية الإمارات مكان الامارات,neutral
1546,1451189982765347072,استعرضت منصة إقامة دبي أيام الحدث الخمسة حزمة المشاريع المبتكرة تشمل الإقامة الذهبية والتطبيق الذكي ومنصتي وإقامة دبي اللاورقية خدمات الجنسية وجوازات السفر وخدمة مميز والموقع الالكتروني وخدمات إقامة دبي إكسبو دبي,neutral
1547,1452666556236828928,العقيد علي ضاعن الغفلي المشرف العام لجناح فزعة إكسبو دبي تساهم فزعة تحقيق الاستقرار للوصول لحياة كريمة خدمات إكسبو,positive
1548,1459236772836164096,المدير التنفيذي للمؤسسة الأردنية لتطوير المشاريع الاقتصادية عبد الفتاح الكايد ينهي عقد شركة خدمات الاستقبال الجناح الأردني معرض أكسبو دبي,negative
1549,1458201245303311872,وتوجهت برسالة اكسبو دبي الجمهور دولة الإمارات والعالم فقالت لفريق خدمات إكسبو الإخبارية دولة الإمارات دولة غنية التعريف؛ فهي بلد والمحبة والأمن والأمان ونحن نسميها بلد السعادة وهذه الرسالة أود إيصالها للمستمع الأغاني أقدمها,positive
1550,1447894389313901056,منتجات خدمات يستعرضها مبادرون مؤسسات القطاعين الخاص والعام جناح الكويت إكسبو دبي إكسبو دبي إكسبو دبي إكسبو دبي,neutral
1551,1477239710485463040,تمكن شاب هندي إكمال أجنحة إكسبو دبي مرتين بهدف زيادة معرفته الدول المشاركة تعرضه الأجنحة جانب إكماله الأقسام المتنوعة يحتضنها موقع الحدث الدولي وتقدم خدمات معرفية هائلة للزوار,neutral
1552,1504083476320035072,أطلق تطبيق جناح السلطنة إكسبو دبي يختص التطبيق بتوفير حجوزات الفنادق خدمات الإيجار للمهتمين يتيح إمكانية استكشاف الخدمات المتوفرة المنطقة يمكنكم تحميل التطبيق واكتشاف ميزاته اكسبو اكتشف أمة,neutral
1553,1488061055678956032,آفاق تطلق خدمات وعروض بمعرض إكسبو دبي أخبار اقتصادية الإقتصاد دبي,neutral
1554,1490910397397831936,مكتب تنظيم الإعلام إكسبو دبي خدمات إعلامية استثنائية واستباقية لأجنحة الدول المشاركة وللإعلامين القادمين لتغطية أهم حدث ثقافي وحضاري مستوى العالم,positive
1555,1478791247435283968,الطيران تناقش خدمات الملاحة الجوية ودول الجوار إكسبو دبي,neutral
1556,1449742245247262976,وزير التكنولوجيا موريشيوس يطلع خدمات مركز إكسبو دبي وام,neutral
1557,1502223826830209024,بالتزامن العالمي للمرأة وقعت مؤسسة دبي لرعاية النساء والأطفال مذكرة تفاهم مكتب كلداري محامون ومستشارون قانونيون وذلك بهدف تطوير العمل المشترك وتقديم خدمات واستشارات مجانية لرعايا المؤسسة توقيع الاتفاقيات اكسبو دبي,neutral
1558,1481550169351115008,كهرماء تفوز بجائزة أفضل خدمات إلكترونية سياق جائزة أفضل مكتب خدمات مشتركي الكهرباء والماء بدول مجلس التعاون تنظمها الأمانة العامة لمجلس التعاون الخليجي وذلك بجناحها الخاص معرض إكسبو دبي مرسال قطر قطر,positive
1559,1504862823943447040,محمد راشد يزور جناح هيئة كهرباء ومياه دبي الشريك الرسمي للطاقة المستدامة إكسبو دبي اطلع سموه تعرضه الهيئة أفكار وابتكارات ومشاريع كأول مؤسسة خدمات مرافق رقمية العالم البيان القارئ دائما,neutral
1560,1491353276000121088,استضاف برنامج إكسبو الصباح تلفزيون دبي إبراهيم البدوي الرئيس التنفيذي لحكومة تحدث نشأة المنصة تقدمه خدمات وتقنيات تساعد مؤسسات القطاع الحكومي الابتكار تصميم حكومة المستقبل المستقبل إكسبو الصباح تلفزيون دبي,neutral
1561,1504863300395453952,محمد راشد يزور جناح هيئة كهرباء ومياه دبي الشريك الرسمي للطاقة المستدامة إكسبو دبي اطلع سموه تعرضه الهيئة أفكار وابتكارات ومشاريع كأول مؤسسة خدمات مرافق رقمية العالم صحيفة الخليج الخليج,neutral
1562,1444601620986269952,كبسولة هايبرلوب ضيافة اكسبو دبي ثورة خدمات النقل الإمارات,neutral
1563,1449627770343105024,ذكرت منصة الحجوزات ومحرك البحث التابع لشركة دبي لينك المتخصصة بقطاع خدمات السفر والسياحة إقامة المعارض الدولية الكبرى كمعرض إكسبو دبي جيتكس ينطلق الأسبوع دفعا الإشغال الفندقي بالإمارة لمستويات تقترب,positive
1564,1502260967190715904,شاركنا حدث نظمه جناح المملكة المتحدة معرض إكسبو دبي ناقشت الدكتورة بشرى البلوشي نائب مدير إدارة خدمات المعلومات لمركز دبي للأمن الإلكتروني دور المرأة مجال الأمن الإلكتروني والإنجازات العظيمة تحققها دولة الإمارات دبي الرقمية,neutral
1565,1445297347702010112,أسئلة الزوار أبرز أسئلة يطرحها زوار إكسبو خدمات شرطة دبي,neutral
1566,1510896390926437888,أعلن معالي مطر الطاير المدير العام رئيس مجلس المديرين هيئة الطرق والمواصلات المستفيدين خدمات هيئة الطرق والمواصلات فترة انعقاد معرض إكسبو دبي بلغ مليونا مستخدم يشكلون إجمالي خدمات التنقل المعرض,neutral
1567,1443816802249814016,الإمارات تبهر العالم افتتاح إكسبو دبي وتكتب فصلا جديدا تاريخ الإنسانية افتتاح رائع وتنظيم مبهر وأمسية متميزة شكرا صاحب السمو الشيخ محمد راشد شكرا لفريق عمل إكسبو المبدعين شكرا للدول المشاركة شكرا لجميع وسائل الإعلام الإماراتية ستبقى الإمارات بلد الإنسانية,positive
1568,1444748694121852928,قرأت تعليقات جناح الكويت معرض إكسبو دبي يقول أنه رائع يمتعض ضعف المحتوى المطلي بالزركشة الخارجية والسؤال لمن أطلق كلمة رائع جناح الكويت رائع رؤيتك البصرية أنه رائع بناءا مقارنة علمية قدمته أجنحة باقي الدول محتوى؟ الكويت,negative
1569,1450808322693665024,الأجنحة زرتها ملفتة وتستحق جناح باكستان اكسبو دبي جناح رائع ملفت بألوانه الساطعة الخارج والمبنى مقسم لجزئين الجزء الأول يأخذك رحلة للتعرف تراثهم وعاداتهم وتقاليدهم يطلعك الجزء وصلت باكستان,positive
1570,1478276730204869120,فادي الخطيب نقلت حياتي دبي طويلة وأحقق نجاحا كبيرا أكاديميتي الرياضية وقمت أيام قليلة بزيارة إكسبو دبي المعرض رائع أنني زرته مرة نراه مدربا الاندية المنتخب,positive
1571,1450694957912755968,الأخت الرائعة منال البيات الرئيس التنفيذي للمشاركات بإكسبو دبي نلتقي أيام الدراسة الإبتدائية انموذج رائع للمرأة الخليجية تصنع المستقبل شكرا لحفاوة استقبالك وحديثك الشيق المرأة والإنجاز وتحقيق إكسبو دبي,positive
1572,1475215195819717120,اجمل اكسبو دبي تنظيم رائع,positive
1573,1443734350550479104,اكسبو دبي رائع رهيبببب يجنن,positive
1574,1472158254516125952,التحيه للقائمين جناح السعوديه اكسبو دبي مافيه رائع واكثر الناس مدحته ليه تصدح موسيقى غربيه وسيمفونيات غربيه اين موسيقانا واغانينا الشعبيه اين طلال وفوزي والسندي وفرقنا الشعبيه القديمه والجديده اين اغانينا الوطنيه رأي فرصه لاظهار جمال فننا وموسيقانا,positive
1575,1498369978260730112,الايام الماضية زرت معرض اكسبو دبي المعرض رائع تنظيمه وتنوعه وتميز العديد أجنحته معماريا وثقافيا فرصة للتعرف مختلف حضارات العالم مجتمعة مكان وسعدت بمشاركة الاخ بريك عبدالله القرني الزيارة جميلة بكل تفاصيلها,positive
1576,1461022863801135104,متواجد اكسبو دبي وصراحة عمل رائع وجميل ويحتوي مجموعة كبيرة تنوع الثقافات والأنشطة,positive
1577,1470513901003493120,بالتوفيق للجميع المعرض العالمي وشكرا لكافة العاملين جناح الكويت اكسبو دبي وجهدك رائع دكتورنا العزيز,positive
1578,1478930627088948992,الخير جناح توفالو إكسبو دبي شعب رائع وثقافة عريقة البيان  إكسبو  البيان القارئ دائما,neutral
1579,1459981979861007872,الله يعطيكم العافيه ويقويكم يارب مدينة عمان إكسبو دبي رائع جدا,positive
1580,1499095187376807936,جناح المملكه العربيه السعوديه اكسبو دبي للامانه شيء رائع جدا وفخر جناح الكويت فهو اقل العادي للاسف,positive
1581,1465920627731276032,إكسبو دبي رائع جدا بمعنى الكلمة حسنا_اليد ممتاز ,positive
1582,1448330398140932096,شاركة المنتدى العالمي للاعمال افريقيا اكسبو دبي تنظيم غرفة دبي حضور رائع لرؤساء دول وزراء افريقيا اغلب الحضور قادم خارج دولة الامارات افريقيا افضل مكان للاستثمار المنتدى افضل مكان للوصل القارة بأكملها,positive
1583,1509507972002689024,إكسبو دبي تنظيم رائع ظروف صعبة أشهر مرت بسرعة نشعر وها الأخير الحدث العالمي يسدل الستار وداعا إكسبو,positive
1584,1504756745054440960,الفنان الكبير ميحد حمد قامة اماراتية كبيرة حافظ التراث الاماراتي وقدمه سهل ومحبب اصبح يردد الوطن العربي حفلته إكسبو دبي تكريم رائع ومستحق لهذا الرمز الاماراتي الكبير,positive
1585,1453671262493019904,التنوع الترفيهي والثقافي اكسبو دبي رائع جدا بيسرقك حالك ,positive
1586,1444247416497008896,إكسبو دبي رائع شكرا جزيلا جميعا,positive
1587,1443772966324559872,افتتاح اكسبو دبي رائع أثبت الامارات اصبحت مركزا حضاريا وانسانيا واقتصاديا هاما للعالم كله قبة واحدة فخورون بهذا الانجاز الكبير وإلى الامام دائما دبي,positive
1588,1511108425924550912,معرض إكسبو دبي ملتقى رائع للإعلامين شكرا للمعرض تنظيمه وتوفيره يحتاجه الإعلامي لأداء دوره المكان بكل سهوله ويسر إكسبو دبي إكسبلور,positive
1589,1453680124553989888,وفال رامكالاون رئيس جمهورية سيشل إكسبو دبي رائع وكل الأمور التنظيمية تسير بسلاسة  إكسبو  البيان القارئ دائما,positive
1590,1482296393633092096,زار رئيس مجلس الدولة رئيس المحكمة الادارية العليا جمهورية العراق الدكتور كريم خصباك معرض اكسبو دبي الوفد المرافق الدكتور قيصر السعيد مستشار مجلس دولة عضو المحكمه الاداريه العليا الدكتور مفيد نايف تركي مستشار مجلس الدولة,neutral
1591,1464163141521231872,زار غبطة البطريرك يوحنا العاشر بطريرك أنطاكية وسائر المشرق للروم الأرثوذوكس والوفد المرافق الجناح السوري اكسبو دبي استقباله المفوض العام للجناح سفير سورية اﻹمارات غسان عباس ومدير الجناح خالد الشمعة,neutral
1592,1487783687194353920,يتم اخلاء المرافق الهامة اكسبو دبي,neutral
1593,1463929661851845120,كليك البلد || زار البطريرك يوحنا العاشر يازجي بطريرك أنطاكية وسائر المشرق للروم الأرثوذوكس والوفد المرافق الجناح السوري إكسبو دبي استقباله المفوض العام للجناح سفير سورية الإمارات غسان عباس ومدير الجناح خالد الشمعة سوريا,neutral
1594,1480829514724818944,زارت الشيخة مهرة بنت محمد راشد آل مكتوم والوفد المرافق الجناح السوري اكسبو دبي استقبالهم المفوض العام للجناح سفير سورية الإمارات غسان عباس ومدير الجناح خالد الشمعة وعدد أعضاء فريق عمل الجناح السوري,neutral
1595,1444017389054661120,ريم بنت إبراهيم الهاشمي المديرة العامة لمكتب إكسبو دبي المدينة الجديدة ستبقى انتهاء المعرض التزمنا بعدم تفكيك المرافق المرتبطة بإكسبو عينك إكسبو,neutral
1596,1487786018887589888,اخلاء الزوار معرض اكسبو دبي وحالة خوف ورعب المرافق السياحية,negative
1597,1445698078825091072,طبعا محد تكلم نشر تصريح الوزير المبالغات مصاريف رحلته الوفد المرافق إكسبو دبي تحدث بكل شفافية طبعا لأن الكلام أكشن كذب مبالغات برافو معالي الوزير التصفيق التصفيق التصفيق ,neutral
1598,1448354771136664064,دعوة مدير الصندوق الوطني السيد عادل الحساوي للوفد المرافق المبادرين المشاركين تقديرا لجهودهم المبذولة اكسبو دبي الصندوق الوطني,neutral
1599,1507403060330607104,زارت الشيخة لطيفة بنت محمد راشد آل مكتوم والوفد المرافق الجناح السوري إكسبو دبي استقبلها المفوض العام للجناح سفير سورية الإمارات غسان عباس,neutral
1600,1493128914402782976,جانب السفير حسام زكي أمين مساعد بجامعة الدول العربية والوفد المرافق لجناح دولة الكويت اكسبو دبي وزارة الإعلام الكويت,neutral
1601,1493520397987459072,جانب سعادة صالح سعيد مسن وكيل وزارة التجارة والصناعة بسلطنة عمان الشقيقة والوفد المرافق لجناح دولة الكويت اكسبو دبي إطلعوا محتويات الجناح وأقسامه الكويت اخبار الديرة,neutral
1602,1487926966791593984,اخلاء الزوار معرض اكسبو دبي وحالة خوف ورعب المرافق السياحية الامارات آمنة,negative
1603,1487795110867833088,يتم اخلاء المرافق الهامة اكسبو دبي الأمارات امنه,negative
1604,1467159827248029952,وزير الاقتصاد الرقمي والمجتمع بمملكة تايلاند والوفد المرافق بزيارة جناح دولة الكويت اكسبو دبي الكويت اكسبو دبي,neutral
1605,1465955135809593088,اتفاقية تعاون الأولمبياد الخاص الإماراتي إكسبو دبي تعزز مفهوم الدمج الشامل وتسهيل استخدام المرافق الرياضية لإكسبو ودعم الرياضات الموحدة تشجع المشاركة المجتمعية للعب أصحاب الهمم إكسبو دبي البيان القارئ دائما,positive
1606,1467766344196280064,سيف زايد سعدت بلقاء أخي وزير الداخلية بمملكة البحرين الفريق ركن الشيخ راشد عبدالله آل خليفة والوفد المرافق وزرنا جناح البحرين إكسبو دبي بتصميمه الإبداعي يروى تاريخ البحرين وحضارة دلمون وقصة اللؤلؤ والوجود البشري المستمر,positive
1607,1467749248963911936,استقبل داود الهاجري مدير بلدية دبي الدكتورة ليز كاميرون رئيسة غرفة التجارة الاسكتلندية وسعادة ميرزا الصايغ رئيس مجلس أمناء كلية آل مكتوم للتعليم العالي دندي والوفد المرافق لمناقشة سبل التعاون الامارات دبي اكسبو دبي,neutral
1608,1459242037493083904,سؤالي النيابي القادم سيكون حدث مؤخرا الجناح الأردني معرض اكسبو دبي وعن الوفد المرافق لوزير الإستثمار ودولة الرئيس وعن شركة العلاقات العامة المعنية وكيفية وقوع الإختيار وعن موظفي هيئة تشجيع الإستثمار ودور السفارة الأردنية النائب تمام الرياطي,neutral
1609,1448901567999102976,شباب ابتكارات إكسبو جاذبة ومشاريع الاستدامة تتصدر زوار شباب لمعرض إكسبو دبي الابتكارات جذبتهم المرافق والأجنحة المتنوعة المعرض مشيرين معظم الأجنحة تعرض اختراعات تركز الاستدامة والنقل والفرص الرؤية,positive
1610,1470776972393524992,التقى سعادة حمد الرحومي النائب الأول لرئيس المجلس الوطني الاتحادي إكسبو دبي معالي ألينا شتيفانيا غورغيو نائبة رئيس مجلس الشيوخ لجمهورية رومانيا والوفد المرافق وجرى بحث سبل تعزيز العلاقات البرلمانية الجانبين,neutral
1611,1538826877502104064,سيتم الاحتفاظ الأصول مدينة إكسبو دبي وسيكون الدخول مجانا للزوار سيتم تحديد رسوم المرافق الخاصة كالوجهات والأجنحة الافتتاح مطلع صحيفة الخليج,neutral
1612,1453683739666619904,التقى سعادة جمال سيف الجروان الأمين العام لمجلس الإمارات للمستثمرين بالخارج الملك ليتسي الثالث ملك مملكة ليسوتو والملكة ماسينات موهاتو سايسو والوفد المرافق وذلك حفل عشاء عمل اقيم هامش افتتاح جناح مملكة ليسوتو إكسبو دبي,neutral
1613,1454716338811908096,محمد راشد يستقبل رئيس الوزراء المصري مقر إكسبو دبي رحب سموه بالضيف والوفد المرافق مؤكدا عمق الروابط والعلاقات الأخوية المتميزة تجمع دولة الإمارات بجمهورية مصر العربية الشقيقة,neutral
1614,1472850515554091008,إدارة اكسبو دبي زيادة المرافق لإجراء اختبار ال سي آر موقع الحدث الدولي ليصل عددها نقاط توفير الاختبار مجاني لجميع موظفي أجنحة الدول نتصدر المشهد اكسبو,neutral
1615,1446790627132416000,الفيديو معرض اكسبو دبي الموافق الجمعة اعتدال الجو سحر دبي دفعهم الحضور الكثيف رغم الرطوبة العالية تداول الفيديو يشفي غليل تعب المعرض يشب نار قلوب الحاسدين,positive
1616,1459141637192531968,نانسي عجرم الليلة تولع الجو قلب ‍نار قلب ‍نار قلب ‍نار  نانسي اكسبو دبي,positive
1617,1445480432368176896,ياحبذا ترسلوا طائرة مسيرة تصور اكسبو دبي الجو,neutral
1618,1444132085367779072,نتمنى القوة الصاروخية وسلاح الجو المسير للجيش اليمني المشاركة معرض إكسبو دبي,neutral
1619,1446508479989092096,فريق السهام الحمراء الاستعراضي التابع لسلاح الجو الملكي البريطاني يقدم عرضا جويا سماء إكسبو دبي ,neutral
1620,1503092715285893120,الجناح الروسي اكسبو دبي الجو حر نسرسح عصير فيمتو,neutral
1621,1498304492726628096,الزيارة الخامسة لإكسبو دبي والزيارة الأولى المغرب ابصراحه الجو والاجواء نمره اكسبو دبي,positive
1622,1444397309891120896,الاخوة القوة الصاروخية وسلاح الجو المسير للجيش اليمني يرجى تلبية دعوة الامارات للمشاركة معرض اكسبو دبي,neutral
1623,1458866586157211904,بكره بدنا نولع الجو قلب ‍نار  نانسي اكسبو دبي,negative
1624,1452717602468507904,الحمدلله رغم الاجواء الحارة الاقبال إكسبو دبي كبير ومع تحسن الجو سنشهد اقبال اكبر إكسبو دبي,positive
1625,1567017431058578944,دبي ال كأس العالم اكسبو ودبي هاربر وكذا مكان تبون أبوظبي تعلن وين الاماكن اللي تشوفونها أبوظبي بتكون جيده لعمل وفعاليات وشاشات عرض كبيره لكأس العالم خصوصا الجو بيكون جميل فترة كأس العالم,neutral
1626,1446535968614460928,فريق السهام الحمراء الاستعراضي الشهير التابع لسلاح الجو الملكي البريطاني يقدم عرضا جويا سماء إكسبو دبي السياق,neutral
1627,1486045868050551040,وحدات القوة الصاروخية وسلاح الجو المسير تمتلك المؤهلات لتنفيذ مناورات هجومية كاسحة للعمق الاماراتي وبمستوى يحقق تدمير كلي لمعرض اكسبو دبي,negative
1628,1462770606173217024,جناح هولندا إكسبو دبي ينتج الماء رطوبة الجو,neutral
1629,1446853126733147904,نقول لمن ينوي تأجيل اكسبو مابعد اعتدال الجو مثلا انسى فرصتك الذهبيه والا تستطيع جناح الزحمة خبرتي معرض ميلان اكسبو دبي,neutral
1630,1501160513325122048,الجو اكسبو دبي دلوقتي تحفة جماعة بجد فايتكوا كتير لازم تروحوا وتاخذوني معاكم,positive
1631,1447875949660451072,فريق السهام الحمراء الاستعراضي الشهير التابع لسلاح الجو البريطاني يقدم عرضا جويا مميزا إكسبو دبي,neutral
1632,1486021896584019968,أكسبو إكسبو دبي وجهتك الإمارات مثلآ قطر الدوحة مصر شرم الشيخ منطقة أمنة الإمارات أصبحت أمنة هدف لصواريخ البالستية وسلاح الجو المسير ومهدده ساعة أنها دولة عدوانيه وتنشر ومستهدفه دبي الجحيم,negative
1633,1479724170711904000,قدم فريق صقور سلاح الجو الملكي استعراضا جويا دبي احتفالا باليوم السعودي إكسبو دبي الشرق السعودية,neutral
1634,1450316737434489088,الخير ناس دبي رايحين اكسبو الجو عندكم؟,neutral
1635,1491100518449807104,اكسبو دبي نصيحة لكل يروح اكسبو حاول تلبس شي ثقيل لأن الجو فعلا بارد,neutral
1636,1443884334566498048,يقولون الجناح السعودي إكسبو دبي العالمي اكل الجو الحدث برمته,positive
1637,1455145290915320064,خط الانتظار الجناح الأمريكي ساعتين وانت للحين تنطر الجو يتعدل عشان تروح اكسبو دبي اتخيل دخول اكسبو بياخذ معك ساعتين تضيع الفرصة الحين والوضع مقبول,neutral
1638,1447870339044758016,فريق السهام الحمراء الاستعراضي الشهير التابع لسلاح الجو الملكي البريطاني يشارك معرض إكسبو دبي قدم عرضا جويا موسمه السابع والخمسين لمدة دقيقة للاحتفال الزوار بالأسبوع الأول للحدث العالمي,neutral
1639,1444165741733892096,الأذان إكسبو وبالتحديد ساحة الوصل مهيب يمزج الروحانية بالفن المزج بهذا الحس الشمولي تجسده دبي ويعبر روحها المبتكرة التفاصيل إكسبو فنية صرفة وكل بمثابة تجربة حسية غامرة تجعلك تقدر الماء والشجر والحجر وحتى حرارة الجو تقدر شيء,positive
1640,1461223975103589888,بالأمس زرت إكسبو دبي ولاأول مرة افتتاحه الحقيقة شاهدت كبير الزوار مختلف الجنسيات الجو الجميل الممتع قمت بزيارة جناح بلدي الحبيب الإمارات زرت عدت اجنحة وكذلك قاعدة الوصل وكذلك زرت الجناح الإسرائيلي يتميز بعدت موضوعات هامة لل,positive
1641,1469050130594737920,أيام حلوة جدا دبي غيرت الجو مرة خصوصا دبي إكسبو بكرة راجع للشرقية بإذن الله,positive
1642,1447468974820691968,لوحة فنية تزينها الحضرة موقع إكسبو دبي ولإضفاء جمالية للمنظر والمساعدة تلطيف الجو تنتشر الأشجار جوانب الشوارع الداخلية لموقع إكسبو وتمتد مساحة متر مربع الوطن لكل الوطن,positive
1643,1455096582194582016,أعتقد زوار إكسبو دبي نوڤمبر الجاري يتضاعف لسببين الأول تحسن الجو وبداية أجمل شتاء العالم وضوح مفهوم الحدث بصورة دراماتيكية الكثيرين انقضاء شهره الأول,positive
1644,1509917875867460096,فريق فرسان الإمارات للاستعراضات الجوية التابع للقوات الجوية يختتم مشاركته إكسبو دبي,neutral
1645,1446469707817684992,قدم فريق سلاح الجو الملكي البريطاني السهام الحمر استعراضا جويا سماء إكسبو دبي واستمتع زوار اكسبو برؤية طائرات هوك السريعة والمعروفة بالطيران طريقة أسراب الطيور وبعروض خطوط الدخان المليئة بالألوان إكسبو البيان القارئ دائما,neutral
1646,1467131846991482880,قطر قاعد تبدع زمان سكيتي هدوء دبي ابداع يتوقف اخر شي اكسبو دبي موسم الرياض تميز ماله حدود توجهوهم للاستقطاب المواطنين الكويتين والمقيمين اراضيها لزيارتهم ربي يوفقهم آن شالله احنا عدنا الجو حلو شهر شهر وين دور هيئه السياحه؟,positive
1647,1450835392010259968,آهلا سهلا بالجميع اكسبو دبي فرصة تتعوض الجو رائع الإمارات,positive
1648,1463875993677008896,عودة مثيرة الإعجاب لمطعم راوي الباكستاني يصارع الإفلاس ليعود بقوة فيفتتح فروعا جديدة ويشارك إكسبو يزر فرع راوي السطوة بالقرب جمعية الإتحاد فليستغل فرصة اعتدال الجو المطعم يعتبر معالم دبي السياحية,positive
1649,1446800962056868096,أنابيب نيون ادخل النفق الترحيبي جناح أستراليا المضاء بأنابيب نيون بنفسجية وجدران مغطاة بفن الشارع الأصلي وستغمر الصورة الملتقطة أجواء أرجوانية غامضة بفضل الجو المظلم يجعل صورتك المفاجئة تبدو غريبة الأطوار ومستقبلية إكسبو دبي,neutral
