,ID,Tweet,Class
1418,1.49903E+18,شهور اكسبو شغال والناس تروح القرية العالمية والحين بقا شهر قالوا مهلا اكسبو مهلا انتم,neutral
1419,1.49898E+18,جمهورية غينيا كوناكري تدعم طلب الملكة لاستضافة معرض اكسبو الدولي ,neutral
1420,1.49898E+18,متحسفة السيزون تيكت الي ماستعملتها مرات اكسبو,neutral
1421,1.49897E+18,الق نظرة علا جانب الجلسة الرابعة لمنصة مبادرة ليتس توك مسرح جناح دبي العالمي اكسبو  دبي,neutral
1422,1.49897E+18,دوزي ينشر فيديو حفله الاخير اكسبو ,neutral
1423,1.49897E+18,غينيا كوناكري تدعم طلب الملكة لاستضافة معرض اكسبو الدولي  اكسبو الدولي الملكة تدعم طلب غينيا كوناكري لاستضافة معرض اعلن وزير الخارجية والتعاون الدولي والتكامل الافريقي والغينين بالخارج جمهورية غينيا كوناكري الدكتور موريساندا كويا,neutral
1424,1.49896E+18,جناح السودان اكسبو  دبي قدم عروضا لثوب السوداني بمشاركة  مصمة سودانية لمشاركة العالم احدث تصاميمهن تعريف التصاميم التراثية بالسودان,neutral
1425,1.49895E+18,جمهورية غينيا ندعم طلب الملكة لاستضافة معرض اكسبو الدولي ,neutral
1426,1.49891E+18,حضرت شركة الوفاق لحلول النقل يلو راعيا متميزا لمعرض جوانا لسيارات الثالث اقيم رعاية صاحب السمو الملكي الامير سعود نايف عبدالعزيز امير المنطقة الشرقية شعار طريقك امان واختم الجمعة  الجاري قاعة اكتفاء بمعرض الظهران اكسبو يلو اكسبو ,neutral
1427,1.49889E+18,الصباح الي اله يكثر اكسبو,positive
1428,1.49887E+18, سءال مضحك لمهندسة الكويتية المنسحبة جنان الشهاب منسحبة عشان اسم الامارات مش عشان اسراءيل والدليل شاركت فا اكسبو ميلان اسراءيل مشاركه والمضحك فلسطين مشاركه فا اكسبو دبا اسراءيل وايضا الكويت شو نستنتج التصرفات الصبيانية  تضحك علا نفسك,negative
1429,1.49886E+18,وزير الاعلام ماخلا بالوزاره دزه مهمه اكسبو الي يعرف ليش خل يقولنا وزارة الاعلام اسقاط القروض ليوم  مجلس الوزراء مجلس الامه مكافاة الصفوف الامامية,negative
1430,1.49874E+18, جناح     اكسبو,positive
1431,1.49872E+18,   ينطلق اكسبو  دبي بمشاركة مجتمعية كبيرة اليوم الرياضي الوطني رساءل ايجابية ملتقا ثقافات العالم   الانطلاق حديقة الاحتفالات والختام بمركز الرياضة والياقة البدنية والعافية   عروض فنية رياضية مصاحبة لفعاليات ,positive
1432,1.49871E+18,اجنحة الدول المشاركة اكسبو تمد ساعات عملها شبكة الامارات الاخبارية,neutral
1433,1.49871E+18, زاءر لجناح هيءة كهرباء ومياه دبي اكسبو البيان شبكة الامارات الاخبارية,neutral
1434,1.49869E+18,ماقدرت ادخل جناح الامارت كثر الزحمة حد يسويلنا واسطة اكسبو,negative
1435,1.49866E+18,احتفلت المدن العربية موخرا بانطلاقة السياحه العربي يوافق تاريخ ولادة الرحالة ابن بطوطة وحظيت الاحتفالية العام بدعم جامعة الدول العربية احتفل جناح جامعة الدول بمعرض اكسبو شكري لاخي العزيز السفير حسام زكي علا جهوده ودعمه لهذي الاحتفالية,neutral
1436,1.49837E+18,جناح الكويت اكسبو ينجح استقطاب الزوار حفل العيد الوطني ,positive
1437,1.49837E+18,شكر وتقدير لقاءمين علا جناح الكويت اكسبو  قدموه احتفالات العيد الوطني رسم الفرحة علا الزوار وذلك مجهود يستحق الاشادة شكرا وزارة الاعلام,positive
1438,1.4983E+18,الزيارة الخامسة لاكسبو دبي والزيارة الاولا المغرب ابصراحه الجو والاجواء نمره اكسبو دبي ,positive
1439,1.4983E+18,دعني معك ربوع اكسبو دبي نتجول واعطيك عمري علا رجعتكم هدية اكسبو دبي  الزيارة رقم ,positive
1440,1.4983E+18,المراة تنير الدرب جناح المراة اكسبو ,positive
1441,1.49828E+18,شما المزروعي تزور جناحي جزر سليمان وسورينام اكسبو هات بوست,neutral
1442,1.49814E+18,عطونا اقتراحاتكم لاجنحة ومطاعم فاكسبو     اكسبو اكسبو  دبي الامارات,neutral
1443,1.49812E+18,رات المديرة التنفيذية لمكتب الوطني النمساوي ليزا ليزا فيديغ  اكسبو استقطب ملاين الزوار انحاء العالم  والتوليفة وفرها المعرض طريق جمع العالم مكان واحد  شكل الطريقة الانجح كسر الحواجز فرضتها الجاءحة وتمهيد الطريق عودة الحياة طبيعتها,neutral
1444,1.49802E+18,لقطات اكسبو دبي اكسبو اكسبو  الامارات الامارات اليوم دبي سياحة,neutral
1445,1.498E+18,جناح دولة الكويت اكسبو  وتفاعل الزوار الاعياد الوطنيه اكسبو العيد الوطني الكويتي بوبيان نيوز,positive
1446,1.49797E+18,شعار كويت جديدة فرص جديدة لاستدامة الكويت تشارك اكسبو  دبي باكبر مشاركة تاريخ معارض اكسبو العالمية العيد الوطني الكويتي الامارات تحب الكويت,neutral
1447,1.49792E+18,جانب القاء جمع سمو الشيخ محمد راشد سامية سولوهو حسن رءيسة جمهورية تنزانيا تزور البلاد لحضور الاحتفال باليوم الوطني لبلادها معرض اكسبو  دبي اكسبو,neutral
1448,1.49789E+18,نتظر زيارتكم معرض اكسبو لعطور واجهة الرياض تاريخ  حتا  القادم بوابة رقم بوث  السعودية الرياض الان عطور واجهة الرياض ,neutral
1449,1.49789E+18,زال العديد الفلسطينين يتوافدون يتفاخرون بحضورهم لمعرض اكسبو دبي الذي شاركت اسراءيل ودول اخرا تدعم التطبيع الامارات تنظم وتستضيف الحدث وتفاخر تطبيعها الكيان الصهيوني الاحتلالي الذهاب شبهة  والشبهة التطبيع خيانة التطبيع خيانة,negative
1450,1.49789E+18,الجناح الكويتي يحتفل باليوم الوطني لبلاده اكسبو اليوم الوطنا الكويتا لتفاصيل  ,neutral
1451,1.49769E+18,وداعا لكمامات اكسبو دبي الامارات,positive
1452,1.49762E+18,تفز الروح مر طاريج      احتفالات اكسبو دبي,positive
1453,1.49761E+18,الناءب مهلهل المضف يطلب البلدية كشفا اعضاء الوفد المشارك مءتمر اكسبو دبي ومسمياتهم الوظيفية الكويت ,neutral
1454,1.4976E+18,واغتنم صفو اليالي  اكسبو ,positive
1455,1.49759E+18,محمد بن راشد يستقبل رءيسة تنزانيا معرض اكسبو  دبي اخبار سعادة,neutral
1456,1.50055E+18,محمد بن زايد يستقبل معالي اندريه بلينكوفيتش رءيس وزراء جمهورية كرواتيا الصديقة يقوم بزيارة عمل الدولة  يحضر خلالها احتفال بلاده بيومها الوطني يقام اكسبو  دبي,neutral
1457,1.50055E+18,مهلهل المضف دور اعضاء وفد اكسبو دبي تفصيلي  ,neutral
1458,1.50054E+18,عالم اكسبو دبي احلا عالم      الامارات ,positive
1459,1.50054E+18,لدينا اقبال كبير اليلة اداء نشط قبل  نشكركم جميعا علا الحضور بالنسبة لاولءك فاتهم اداء اليلة  تنسوا علا موعد اخر معهم حفل مباشر ابتداء الساعة   اسراءيل اكسبو  دبي اكسبو دبي  العالمي اكسبو  دبي ,positive
1460,1.50054E+18, تخبلوا وديتهم اكسبو واليوم القرية يقولون دبي تمل,neutral
1461,1.50054E+18,وجوه اماراتية تزين اكسبو  دبي ,positive
1462,1.50054E+18,الحفل طال انتظاره برنس الغناء العربي ماجد المهندس والنجمة المتالقة اصيل هميم معا اكسبو  دبي انضموا الينا  ,neutral
1463,1.50054E+18,امسية اروع بانتظاركم النجم الاماراتي حسين الجسمي سفير اكسبو  دبي سيبهرنا ساحة الوصل بصوته العذب واحساسه المر,positive
1464,1.50053E+18,الخير حلوين الامارات دبي اكسبو اكسبو  السعودية العراق مصر القاهرة قطر الكويت عمان سودان الكويت تونس ليبيا الاردن فلسطين لبنان الحرب الروسية الاوكرانية الحرب الاوكرانية الروسية ,neutral
1465,1.50053E+18,جناح الملكة اكسبو دبي   يستقبل ملاين زاءر  ويحق ارقام قياسية هيءة الاذاعة والتلفزيون,positive
1466,1.50053E+18,منتديات غلا روحي جديد غلانا الالعاب النارية تخطف الانظار عرض اسبوعي يواصل الزوار التوافد اكسبو  دبي بشهره الاخير  زوار الجمعة حظوا بمتعة اضافية  تضمنت الموسيقا والالعاب النارية واضاء مشهد راءع  لمزيد زورونا دوما الافضل,positive
1467,1.50053E+18,الامارات المركز بالعالم مءشرا تقرير التنافسية العالمية لعام  ملتقا الاستثمار السنوي يناقش مخاطر الشركات والفرص الاستثمارية لواقع المعز والافتراضي ميتافيرس شبكة بيءة ابوظبي اكسبو  دبي الامارات العربية المتحدة  ,neutral
1468,1.50052E+18,الحفل طال انتظاره برنس الغناء العربي ماجد المهندس والنجمة المتالقة اصيل هميم معا اكسبو  دبي انضموا الينا ليلة استثناءية تنسا لاستمتاع باجمل واشهر اغانيهما علا منصة اليوبيل الثلاثاء  الساعة   سيكون الجلوس اسبقية الحضور اكسبو دبي ,positive
1469,1.50052E+18,جاء الاعلان اطلاق الجاءزة بشكلها ومضمونها الجديدين المءتمر الصحفي عقد مركز دبي لمعارض اكسبو   بحضور معالي حسين الحمادي  ومعالي الفريق ضاحي خلفان تميم  ومعالي د عبدالرحمن محمد العاصمي  المدير العام لمكتب التربية العربي لدول الخليج  وسعادة د امنة الضحاك,neutral
1470,1.50052E+18,وظهرت السيارة المعروضة بجناح غوثام سيتي اكسبو  دبي  بتصميم كلاسيكية مقارنة بالموديلات النسخ الاخرا سلسلة افلام الخيال العلمي ,neutral
1471,1.50052E+18,فرصة تعوض قدمها اكسبو  دبي  لعشاق الرجل الوطواط عرضها لنسخة طبق الاصل السيارة المشاركة فيلم باتمان الجديد  بدا عرضه صالات السينما العالمية,neutral
1472,1.50052E+18,وجوه اماراتية تزين اكسبو  دبي  الامارات اليوم,positive
1473,1.50052E+18,الشعب يطالب القوه الصاروخيه وسلاح الجو المسير قصف شركه ارمكو وراس الشيبه والنوره ومشروع الطاقه دوله العهر كمانريد مصفاه الصفح ومطار دبي ومعرض اكسبو تقصف بصواريخ البالستيه ومسيرات ارفعو رءسنا وكثرخيركم,negative
1474,1.50051E+18,فيديو تكريم المعلمة المتميزة الاستاذة تغريد باجنيد الثانوية الخامسة بـ تعليم ينبع مركز دبي لمعارض اكسبو  دبي لفوزها بجاءزة حمدان راشد ال مكتوم لاداء التعليمي المتميز دورتها الـ  فءة المعلم المتميز وزارة التعليم ,neutral
1475,1.50051E+18,فيديو تكريم مديرة الثانوية الخامسة بـ تعليم ينبع الاستاذة فاطمة الرفاعي مركز دبي لمعارض اكسبو  دبي لفوزها بجاءزة حمدان راشد ال مكتوم لاداء التعليمي المتميز دورتها الـ  فءة المدرسة والادارة المدرسية المتميزة وزارة التعليم,neutral
1476,1.50051E+18,هنا الامارات راشد النعيمي اكسبو  دبي جمع العالم بمنارة التطوير لمضي مستقبل مشرق,neutral
1477,1.50051E+18,منتديات غلا روحي جديد رواءع الفنون الالعاب النارية تخطف الانظار عرض اسبوعي يواصل الزوار التوافد اكسبو  دبي بشهره الاخير  زوار الجمعة حظوا بمتعة اضافية  تضمنت الموسيقا والالعاب  لمزيد غلانا دوما الافضل,positive
1478,1.50051E+18,جديد غلا رواءع الفنون الالعاب النارية تخطف الانظار عرض اسبوعي يواصل الزوار التوافد اكسبو  دبي بشهره الاخير  زوار الجمعة حظوا بمتعة اضافية  تضمنت الموسيقا والالعاب النارية واضاء مشهد  غلانا قلب الحدث,neutral
1479,1.50051E+18,وليد ال علي امين المدرسة الرقمية المدرسة الرقمية مبادرة انسانية عالمية ترجم رءية صاحب السمو اولوية التعليم مع اكسبو علا شاشة تلفزيون دبي ,neutral
1480,1.5005E+18,جناح الاستدامة اكسبو  دبي تصميم اسر وعملي لجناح تيرا يعني بالاتينية الارض يخوض الزاءر رحلة عبر البحار والغابات تستعرض الاثر المدمر لسلوكيات البشر علا البيءة  ويطرح الحلول لتداركها فوات الاوان شهر القراءة  ,neutral
1481,1.5005E+18,امسية اروع بانتظاركم النجم الاماراتي حسين الجسمي سفير اكسبو  دبي سيبهرنا ساحة الوصل بصوته العذب واحساسه المرهف اداءه لاجمل واحدث اغانيه الاربعاء مارس  الساعة   اكسبو دبي امسيات خالدة,positive
1482,1.5005E+18,رءيس الوزراء الكرواتي يءكد اكسبو دبي يعز ويثري العلاقات الامارات دولتنا دوله كرواتيا      اكسبو دبي  ,neutral
1483,1.5005E+18,معدودة وينتهي الحدث العالمي اكسبو  دبي الي زار المعرض اغتنم الايام ,neutral
1484,1.50049E+18,راشد النعيمي اكسبو  دبي جمع العالم بمنارة التطوير لمضي مستقبل مشرق,positive
1485,1.50049E+18,ابرز عناوين نشرة اكسبو تلفزيون دبي ,neutral
1486,1.50049E+18,الي زاروا اكسبو  معدودة وينتهي الحلم الجميل  تفوتوا الفرصه    دبي العالم بين يديك دبي كوكب اخر ,positive
1487,1.50048E+18,جناح الامارات اكسبو  دبي,neutral
1488,1.50048E+18,جناح الملكة العربية السعودية اكسبو  دبي,neutral
1489,1.50048E+18,جناح سويسرا اكسبو  دبي,neutral
1490,1.50047E+18,  اكسبو دبي,positive
1491,1.50047E+18,  تم توقيع الاتفاقية بحضور معالي راكيل بينيا  ناءب رءيس جمهورية الدومينيكان  وذلك بمقر معرض اكسبو  دبي كجزء انشطة الوطني لجمهورية الدومينيكان اكسبو ,neutral
1492,1.50047E+18,منتدا التجارة والاستثمار يكشف الفرص الذهبية لنيجيريا اكسبو  دبي منتدا التجارة والاستثمار يكشف عن الف,neutral
1493,1.50047E+18,احتفلنا باليوم الوطني لجمهورية كرواتيا اكسبو  دبي تشرفنا بالترحيب بمعالي اندريه بلينكوفيتش  رءيس وزراء جمهورية كرواتيا  حضر الاحتفال والتقا معالي الشيخ نهيان مبارك ال نهيان  وزير التسامح والتعايش المفوض العام لاكسبو  دبي,neutral
1494,1.50047E+18,انطلاق الدورة الثالثة لجاءزة الامارات لعلماء الشباب بحلتها الجديدة اكسبو  دبي,neutral
1495,1.50046E+18,شاركت سعادة الدكتورة نوال الحوسني حلقة نقاشية بالمهرجان الوطني لعلوم التكنولوجيا الابتكارات  بعنوان تصيغ العلوم حقبة جديدة الاستدامة لتكون متناول دولة الامارات الانسانية اكسبو  دبي  بتنظيم وزارة التربية التعليم,neutral
1496,1.50046E+18,الشيخ راشد حميد النعيمي رءيس داءرة البلدية والتخطيط بعجمان رءيس اتحاد الامارات لكرة القدم  اكسبو  دبي تمكن تحقيق اهدافه المنشودة اطلاقه بعدما جمع العالم كله منارة التطوير لتبادل الخبرات والمعارف والثقافات والافكار النوعية واستعراض الشعوب لتجاربها المتنوعة ,neutral
1497,1.50046E+18,مدير المدرسة الاستاذ غرمان العمري يحضر اليلة الحفل الختامي لفاءزين بجاءزة حمدان راشد لاداء التعليمي المتميز دورتها  والمقام مقر اكسبو دبي ,neutral
1498,1.50045E+18,مانشتي بترول ولانشتي غاز ولانشتي حتي الاكل نشتي قصف لشركه ارمكو وراس الشيبه والنوره ومشروع الطاقه دوله العهر كمانريد مصفاه الصفح ومطار دبي ومعرض اكسبو تقصف بصواريخ البالستيه ومسيرات سهل نعاني لاطريق مش العدويرتاح ونحن نموت معناه اذاماتقدروترفعو الازمه ارفعو رءسنا وكثرخيركم,negative
1499,1.50045E+18,اراويك الطابور وربي بتعوف الاكل    بتقول مستعد اكل كيما وبراتا هالوقت انتظر ساعتين انا نفسي مره اجرب واذا رحت دبي مول اكسبو بطلب مره ثانية منهم لاني حصلت الوجبة الرءيسية,negative
1500,1.50045E+18,معرض جناح دولة الكويت اكسبو دبي  ,neutral
1501,1.50045E+18,محمد راشد يزور جناح السودان اكسبو  دبي,neutral
1502,1.50044E+18,اثناء حضورنا تمرين حصن الاتحاد اكسبو  دبي تمرين يظهر القدرات القتالية لقواتنا المسلحة وقدرات التنسيق العالية باقي الوحدات العسكرية الخاصة وقوات الشرطة لدينا ثقتنا عالية واستعدادنا داءما افضل حالاتها,positive
1503,1.50044E+18,لنهتف بصوت واحد  نحبك اماراتنا ارض العزة والكرامة والسلام تعالوا كثيرين لمشاهدة عروض حصن الاتحاد   جنوب اكسبو دبي  الساعة   حصن الاتحاد الامارات عرض عسكري حصن الاتحاد  دبي وزارة الدفاع اكسبو,positive
1504,1.50044E+18,ماكنت مقتنعه ابدا بفكرة مكن اتعرف علا بلدان العالم وانا اغادر بلادي اكسبو دبي اثبت بامكان يحدث يعني اكتفي بالسفر لاماكن اعتدت واحبها واترك بقية العالم المفروض نحضر اكسبو العالم شاء اله نقدر,positive
1505,1.50043E+18,وافدين وزاءرين معرض اكسبو دبي  يتهامسون الطرقات ينصحون بعضهم بضرورة مشاهده الجناح المصري لانه طفرة حقيقية ورحلة متعه عبر التاريخ فهو مراة لماضي ونافذة مستقبل اشراقا وتطورا مصر في اكسبو اكسبو ,positive
1506,1.50043E+18,انتم مستعدون لاسبوع اخر العروض المذهلة لمشاركين برنامج اكسبو  لنجوم المستقبل  اسحبوا الشاشة ليسار لاطلاع علا جدول العروض نراكم برنامج اكسبو لمدارس اكسبو دبي,positive
1507,1.50043E+18,معرض اكسبو  دبي الدولي  يعتبر منصة حيوية لتعزيز التعاون والشراكات الدولية  اتاح المجال لعرض الفرص الاستثمارية تمتع الصومال قطاعات الزراعة  التنقيب المعادن  والسياحة وغيرها المجالات ,positive
1508,1.50042E+18,حقت مسابقة الامارات لعالم الشاب تقام منافساتها فعاليات المهرجان الوطني لعلوم والتكنولوجيا والابتكار مركز دبي لمعارض بـ اكسبو  ارتفاعا ملحوظا عد المدارس المشاركة فقد توصلت  مدرسة علا مستوا الدولة    ,neutral
1509,1.50042E+18,حملة بعنوان بعين المراة دعوة لمساواة حق الابصار اتفق مشاركون جلسة حوارية نظمها اكسبو  دبي احياء المراة العالمي علا المراة تحصل بالضرورة علا حقوقها مجال الرعاية الصحية يتعلق بعلاجات العيون ,positive
1510,1.50042E+18,زار جناح البوسنة والهرسك معرض اكسبو الدولي دبي افتاحه منتصف وحتا  الاف شخص تعرفوا بهذه الطريقة علا الجمال والمعالم والامكانيات الاقتصادية لبوسنة وحده زارها  شخص معدله  يوميا,neutral
1511,1.50042E+18,حريدي عبد الطيف اشهر الصاغة المجوهرات المرجانية تصريح مشاركته اسبوع السياحة الجزاءري اكسبو دبي لدينا خبرة  صناعة الحلي المرجانية  توارثناها الاباء  ويقع  الاحتياطي لمرجان المعروف بلونه الميز وجودته العالية مدينة القالة,neutral
1512,1.50042E+18,ادين فورتو  رءيس وزراء حكومة سرايفو المفوض العام لجناح البوسنة الهرسك اكسبو  دبي,neutral
1513,1.50042E+18,احتشدت اعداد كبيرة الجماهير لمتابعة عرض حصن الاتحاد اقيم بموقع اكسبو  دبي ونفذت القوات الاماراتية العرض ياتي تزامنا احتفالات الامارات بعامها الخمسين وبدات الاحتفالات بهذه المناسبة شهد موقع الحدث الدولي موكبا مر بشارع الغاف موقع اكسبو  دبي ,neutral
1514,1.50042E+18,امة غنية بالتاريخ تكشف اهدافها المستقبل الجناح العراقي اكسبو دبي  عبق لازدهار المستقبل  ,positive
1515,1.50041E+18,تنطلق فعاليات قمة المعرفة بدورتها السابعة بمقر اكسبو  دبي  شعار المعرفة حماية البشرية وتحدي الجواءح بمشاركة مجموعة واسعة الخبراء والقادة انضموا اكبر حدث معرفي عالميا مءسة محمد بن راشد لمعرفة قمة المعرفة ,neutral
1516,1.50041E+18, رءيس اقليم لاتسيو مهمة تنطلق اكسبو  دبي ,neutral
1517,1.50041E+18,مناظر تاريخية وترويجية وراءعة ونحن صعودنا لسلم الكهرباءي ياخذ الزوار الساحة الرءيسية لركن السعودي اكسبو بمدينة دبي من تصويري,positive
1518,1.50041E+18,كونه منصة لالتقاء العقول والافكار  وبحث افاق تطور المجتمعات  اكسبو  دبي شكل بعالمية تاثيره  منطلقا لاطلاق النداءات والتحذيرات  وعرض المخاطر تعاني كثير الدول تاثرت بالتحولات السلبية جراء التغيرات المناخية  ,positive
1519,1.50041E+18,بحضور وزير التربية والتعليم وضاحي خلفان وكبار المسءولين وزارة التربية والتعليم وجمعية الامارات لرعاية الموهوبين تطلقان الدورة الثالثة لجاءزة الامارات لعلماء الشباب بحلتها الجديدة اكسبو  دبي التفاصيل  ,neutral
1520,1.50041E+18,حظي صغار زوار اكسبو  دبي بفرصة الديناصورات وجها لوجه جانب التقاط الصور التذكارية وامضاء اوقات متعة حديقة الفرسان وقام مءد متجول بحمل مجسمات الديناصورات المحبة لدا الاطفال بدءا ترايسيراتوبس لياليناسورس وصولا الديناصور اكل الحوم المرعب فوكويرابتور ,positive
1521,1.50041E+18,الشيخ نهيان مبارك ال نهيان انعقاد المءتمر  العام مقر اكسبو  دبي  تاكيد قوي علا اهمية العلاقة قيم التسامح  والتعايش والانفتاح علا العالم جانب والحرص علا تنمية القدرة علا الابداع والابتكار  العلمي والتقني  جانب اخر ,neutral
1522,1.50041E+18,الشيخ نهيان مبارك ال نهيان ادعوكم اليوم  اكسبو  دبي  الاعتزاز بالنموذج الراءد والمرموق لامارات مجال التسامح والاخوة الانسانية  وبالدور المحوري  المجال  لمءس الدولة العظيم  المغفور الوالد  الشيخ زايد سلطان ال نهيان  طيب اله ثراه,neutral
1523,1.50041E+18,بحضور معالي الشيخ نهيان مبارك ال نهيان  وزير التسامح والتعايش  ومعالي حسين الحمادي وزير التربية والتعليم  ومعالي الفريق ضاحي خلفان تميم ناءب رءيس الشرطة والامن العام دبي  وكبار المسءولين  انطلاق الدورة الخامسة لمهرجان الوطني لعلوم والتكنولوجيا والابتكار اكسبو  دبي,neutral
1524,1.50041E+18,جداريات اكسبو  دبي فن بالوان التنمية المستدامة ميدار,positive
1525,1.50041E+18,استقبل اكسبو  دبي فعاليات المهرجان الوطني لعلوم والتكنولوجيا والابتكار النسخة الرابعة مسابقة الامارات لعالم الشاب مركز دبي لمعارض وتوفر المسابقة بيءة جاذبة لطلبة والمعلمين تعز شغفهم بالعلوم والتكنولوجيا والابتكار وريادة الاعمال    ,neutral
1526,1.5004E+18,اصبح اكسبو  دبي دلالات كبيرة وعميقة يكنه العالم تقدير لدولتنا وثقة قدرتها علا توفير اعلا مستويات الامن والسلامة لجميع المشاركين علا مدار اشهر كاملة فقد تلاقي  دولة مكان اكسبو ويرجع الفضل فا لقواتنا الرشيدة التا توفر الامن والامان لجميع     ,positive
1527,1.5004E+18,الالتقاء الرءساء التنفيذين مشاركة معرض اكسبو  دبي ودعوة لرجال الاعمال والشركات الدولية التوسع المناطق الاقتصادية والحرة بسلطنة عمان  اكتشف امة,neutral
1528,1.5004E+18,لقاءات شركات عالمية لاستقطاب استثمارات بالمناطق الاقتصادية وذلك مشاركة سلطنة عمان معرض اكسبو دبي  ارض قابوس ,neutral
1529,1.5004E+18,تمديد اكسبو لشهر اختيار دبي مقر رءيسي لاكسبو,neutral
1530,1.5004E+18,يواصل اكسبو  انجازاته ونشاطاته الفنية باستقبال النجم والملحن الاماراتي الشهير وصاحب لقب سفير الالحان فايز السعيد ليحتفل جمهور ساحة الوصل القلب النابض لاكسبو  دبي     ,positive
1531,1.5004E+18,اكسبو  دبي امسيات خالدة راءد الاغنية الشعبيه فنان الامارات الاو   سعيدة جدا بتواجدي الحفل الاسطوري ميحد حمد الي فاته الحفل  الرابط موجود الحفل كامل,positive
1532,1.5004E+18,ستنطلق الالعاب النارية اكسبو  دبي جمعة  حتا اختام فعاليات الحدث الدولي  اذار  ويمكن لزوار مشاهدة العروض  وزيارة الحدث الدولي مرات محدودة  باستخدام التذكرة الموسمية الختامية  البالغة قيمتها  درهما اماراتيا ,neutral
1533,1.50039E+18,الوكالة الوطنية لاعلام رءيس اقليم لاتسيو مهمة تنطلق اكسبو  دبي,neutral
1534,1.50039E+18,التقا سموه زيارته لجناح كرواتيا اكسبو  دبي  رءيس وزراء كرواتيا  يزور الدولة لحضور احتفالات بلاده بيومها الوطني المعرض العالمي,neutral
1535,1.50039E+18,محمد راشد يلتقي ناءب رءيس جمهورية الدومينيكان  تزور الامارات لمشاركة احتفالات بلادها بيومها الوطني اكسبو  دبي  زار سموه جناح بلادها المقام المعرض العالمي,neutral
1536,1.50039E+18,رعاية عبداله بن زايد انطلاق فعاليات المهرجان الوطني لعلوم والتكنولوجيا والابتكار  نسخته الخامسة مركز دبي لمعارض بـ اكسبو  دبي يجسد رءية وزارة التربية والتعليم تحقيق تعليم ابتكاري ريادي المهرجان الوطني لعلوم والتكنولوجيا والابتكار ,neutral
1537,1.50039E+18,احتفلنا باليوم الوطني لجمهورية الدومينيكان اكسبو  دبي تشرفنا بمعالي راكيل بينيا  ناءبة رءيس جمهورية الدومينيكان  حضرت الحفل والتقت بمعالي الشيخ نهيان مبارك ال نهيان  وزير التسامح والتعايش المفوض العام لاكسبو  دبي,neutral
1538,1.50039E+18,تعرض المسجد الاقصا لحرق  استبدال الطبقة الخارجية قبة الصخرة بصفاءح النحاس المخلوط بالكروم والذهب اعطاها لونها المعروف سابقا لونها رماديا وهذه القطعة القبة السابقة معروضة الجناح الفلسطيني    جناح فلسطين في اكسبو دبي      ,neutral
1539,1.50039E+18,تفوتوا العرض الاخير لحصن الاتحاد جنوب موقع اكسبو  بجانب مدخل بوابة التنقل  يرجا الحضور الساعة اكسبو دبي ,neutral
1540,1.50038E+18,متحمسون لاحتفال الولايات المتحدة الامريكية تفوتوا الحظة الراءعة  وانضموا الينا لاحتفال جناح الولايات المتحدة الامريكية تابعوا الاحتفال مباشرة عبر رابط اكسبو الافتراضي اكسبو دبي  ,neutral
1541,1.50038E+18,مشروعات طلابية راءدة بـ مسابقة الامارات لعالم الشاب اكسبو دبي التفاصيل  الامارات دبي اكسبو  ,neutral
1542,1.50038E+18,رءيس اقليم لاتسيو مهمة تنطلق اكسبو  دبي  ,neutral
1543,1.50038E+18,مشروعات طلابية راءدة بـ مسابقة الامارات لعالم الشاب اكسبو دبي,neutral
1544,1.50038E+18,ناءب رءيس الدومينيكان الامارات نموذج عالمي مبهر اقتصاديا تكنولوجيا التفاصيل  الامارات دبي اكسبو  ,positive
1545,1.50038E+18,مساكم ال اكسبو دبي    الهم اجعل البلد امنا مطمءنا سخاء رخاء وساءر بلاد المسلمين       ,positive
1546,1.50038E+18,يسدل الستار  علا اعمال وبرامج جناح سلطنة عمان اكسبو  دبي وفصوله الخمسة شكلت قصة نجاح متفردة رسالاتها المعرفية ارض قابوس,positive
1547,1.50037E+18,رعاية صاحب السمو الشيخ محمد راشد ال مكتوم  تنظم الدورة ال قمة المعرفة اكسبو  دبي  يومي  و المقبل  شعار المعرفة حماية البشرية وتحدي الجواءح سعادة الاستاذ جمال حويرب تحدث لمركز الاخبار ,neutral
1548,1.50036E+18,بو عبداله الخبير انا قاعد اتكلم مشاركة المشاريع اكسبو دبي انت شنو تقصد بكلامك مشاركتك شنو افهم,neutral
1549,1.50036E+18,رحب شيخنا نهيان مبارك بمعالي راكيل بينيا دي انتونيا بزيارتها لوطنا معرض اكسبو  معاليه عبر مشاركتها اكسبو  دبي  تدعو جمهورية الدومينيكان الزوار لاكتشاف السمات الفريدة تجعلها المركز الطبيعي لكلا الاميركيتين  والتعرف تاريخها  وثقافتها,neutral
1550,1.50035E+18,حفلة الفنان الكبير ميحد حمد اكسبو دبي بمثابة تكريم لهذا الفنان قدم الكثير فعلا صوت الوطن,positive
1551,1.50035E+18,هايتي وجهة لسياحة المالوفة جزر الانتيل الكبرا برنامج اكسبو هذا الصباح علا سما دبي مهران قاسم وشاهندا اديب اكسبو دبي,neutral
1552,1.50035E+18,علي ارض اكسبو  ارض الامجاد احتفلنا باليوم الوطني جمهورية الدومينيكان بدا الحفل برفع اعلام دولتنا الامارات وجمهورية الدومينيكان عزفت الموسيقا النشيد الوطني لبلدين الصديقين علا منصة الام ساحة الوصل القلب النابض لاكسبو  دبي ,positive
